Sumber Air,No. Permohonan,Nama Lokasi,Lokasi Contoh Uji,Titik Koordinat,Parameter,Satuan,Tahun,Bulan,Konsentrasi,Baku Mutu,Metode Uji
Air Sungai,120,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Fosfat,mg/L,2021,November,0.5,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,120,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrat,mg/L,2021,November,7,10,APHA 4500-NO3-B 2019
Air Sungai,120,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Sianida,mg/L,2021,November,0.003,"0,02",Cyanide tes_Spectroquant
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Terlarut (TDS),mg/L,2021,Desember,183,1000,TDS portablemeter
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Tersuspensi (TSS),mg/L,2021,Desember,15.2,75,SNI  6989.3 - 2019
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Suhu,?C,2021,Desember,29.2,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DHL,?mhos/cm,2021,Desember,363,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Warna,TCU,2021,Desember,88.32,50,SNI 6989.80:2011
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Fluorida,mg/L,2021,Desember,0.38,1.5,SNI 06-6989.29-2005
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrit ,mg/L,2021,Desember,0.253,Tidak dipersyaratkan,SNI-06-6989-9-2004
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",pH,,2021,Desember,6.53,9-Jun,SNI 6989.11 : 2019
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",klorida,mg/L,2021,Desember,17.1,800,SNI 6989.19-2009
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",COD,mg/L,2021,Desember,16.6,25,SNI 6989.2-2019
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",BOD,mg/L,2021,Desember,1.9,3,SNI 6989.72 :2009
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DO,mg/L,2021,Desember,8.09,4,APHA 4500-O G. 2017
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Cu Terlarut,mg/L,2021,Desember,0.018,0.02,SNI 6989.6: 2009
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Zn Terlarut,mg/L,2021,Desember,0.1355,Tidak dipersyaratkan,SNI-06-6989.84:2019
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Klorin total,mg/L,2021,Desember,0.08,0.03,Merck Colorimetric DPD
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Fosfat,mg/L,2021,Desember,0.75,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrat,mg/L,2021,Desember,9.1,10,APHA 4500-NO3-B 2019
Air Sungai,171,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Sianida,mg/L,2021,Desember,0.002,"0,02",Cyanide tes_Spectroquant
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Terlarut (TDS),mg/L,2022,Januari,160,1000,TDS portablemeter
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Tersuspensi (TSS),mg/L,2022,Januari,18,75,SNI  6989.3 - 2019
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Suhu,?C,2022,Januari,28.2,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DHL,?mhos/cm,2022,Januari,313,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Warna,TCU,2022,Januari,63.1,50,SNI 6989.80:2011
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Fluorida,mg/L,2022,Januari,0.49,1.5,SNI 06-6989.29-2005
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",pH,,2022,Januari,6.52,9-Jun,SNI 6989.11 : 2019
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Sulfat,mg/L,2022,Januari,26.8,400,SNI 6989.20:2019
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",klorida,mg/L,2022,Januari,16.1,800,SNI 6989.19-2009
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",COD,mg/L,2022,Januari,15.1,25,SNI 6989.2-2019
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",BOD,mg/L,2022,Januari,1.6,3,SNI 6989.72 :2009
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DO,mg/L,2022,Januari,7.4,4,APHA 4500-O G. 2017
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Cu Terlarut,mg/L,2022,Januari,0.018,0.02,SNI 6989.6: 2009
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Zn Terlarut,mg/L,2022,Januari,0.015,Tidak dipersyaratkan,SNI-06-6989.84:2019
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Klorin total,mg/L,2022,Januari,0.08,0.03,Merck Colorimetric DPD
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Fosfat,mg/L,2022,Januari,0.59,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrat Sebagai N,mg/L,2022,Januari,1.3,20,APHA 4500-NO3-B 2019
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrit sebagai N,mg/L,2022,Januari,0.081,3,SNI 06-6989.9-2004
Air Sungai,262,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Sianida,mg/L,2022,Januari,0.002,"0,02",Cyanide tes_Spectroquant
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Terlarut (TDS),mg/L,2022,Februari,213,1000,TDS portablemeter
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Tersuspensi (TSS),mg/L,2022,Februari,11.4,75,SNI  6989.3 - 2019
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Suhu,?C,2022,Februari,29.2,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DHL,?mhos/cm,2022,Februari,423,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Warna,TCU,2022,Februari,48.7,50,SNI 6989.80:2011
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Fluorida,mg/L,2022,Februari,0.28,1.5,SNI 06-6989.29-2005
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",pH,,2022,Februari,6.53,9-Jun,SNI 6989.11 : 2019
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Sulfat,mg/L,2022,Februari,31.3,400,SNI 6989.20:2019
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",klorida,mg/L,2022,Februari,21.8,800,SNI 6989.19-2009
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",COD,mg/L,2022,Februari,21,25,SNI 6989.2-2019
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",BOD,mg/L,2022,Februari,0.9,3,SNI 6989.72 :2009
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DO,mg/L,2022,Februari,7.8,4,APHA 4500-O G. 2017
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Cu Terlarut,mg/L,2022,Februari,0.018,0.02,SNI 6989.6: 2009
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Zn Terlarut,mg/L,2022,Februari,0.015,Tidak dipersyaratkan,SNI-06-6989.84:2019
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Klorin total,mg/L,2022,Februari,0.1,0.03,Merck Colorimetric DPD
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Fosfat,mg/L,2022,Februari,,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrat Sebagai N,mg/L,2022,Februari,2.6,20,APHA 4500-NO3-B 2019
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrit sebagai N,mg/L,2022,Februari,0.079,3,SNI 06-6989.9-2004
Air Sungai,274,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Sianida,mg/L,2022,Februari,0.001,"0,02",Cyanide tes_Spectroquant
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Terlarut (TDS),mg/L,2022,Maret,142,1000,TDS portablemeter
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Suhu,?C,2022,Maret,29.2,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DHL,?mhos/cm,2022,Maret,280,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Warna,TCU,2022,Maret,39.4,50,SNI 6989.80:2011
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",pH,,2022,Maret,6.34,9-Jun,SNI 6989.11 : 2019
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",klorida,mg/L,2022,Maret,11.6,800,SNI 6989.19-2009
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",COD,mg/L,2022,Maret,22.8,25,SNI 6989.2-2019
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",BOD,mg/L,2022,Maret,0.3,3,SNI 6989.72 :2009
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DO,mg/L,2022,Maret,7.22,4,APHA 4500-O G. 2017
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Cu Terlarut,mg/L,2022,Maret,0.018,0.02,SNI 6989.6: 2009
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Ortofosfat,mg/L,2022,Maret,0.46,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrat Sebagai N,mg/L,2022,Maret,1.744,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrit Sebagai N,mg/L,2022,Maret,0.041,0.06,SNI 06-6989.9-2004
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Zn terlarut,mg/L,2022,Maret,0.02,0.05,SNI-06-6989.84:2019
Air Sungai,303,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Sulfat,mg/L,2022,Maret,30.2,300,SNI 6989.20-2019
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Residu Terlarut (TDS),mg/L,2022,April,133,1000,TDS portablemeter
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Suhu,?C,2022,April,29.2,suhu udara ? 3?C,SNI 06 - 6989.23 - 2005
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DHL,?mhos/cm,2022,April,266,Tidak dipersyaratkan,SNI 6989.1:2019
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Warna,TCU,2022,April,168,50,SNI 6989.80:2011
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",pH,,2022,April,6.18,9-Jun,SNI 6989.11 : 2019
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",klorida,mg/L,2022,April,9.1,800,SNI 6989.19-2009
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",COD,mg/L,2022,April,6.5,25,SNI 6989.2-2019
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",BOD,mg/L,2022,April,1,3,SNI 6989.72 :2009
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",DO,mg/L,2022,April,7,4,APHA 4500-O G. 2017
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Cu Terlarut,mg/L,2022,April,0.018,0.02,SNI 6989.6: 2009
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Ortofosfat,mg/L,2022,April,0.55,Tidak dipersyaratkan,SNI 6989-31:2021
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrat Sebagai N,mg/L,2022,April,1.721,10,"SM APHA 23rd Ed, 4500-NO3-B 2017"
Air Sungai,320,Sungai Code Jembatan Sayidan,"Jembatan SAYIDAN, Jl. Sultan Agung, Prawirodirjan, Gondomanan, Yogyakarta City, Special Region of Yogyakarta 55121, Indonesia","-7.801446,110.371253",Nitrit Sebagai N,mg/L,2022,April,0.034,0.06,SNI 06-6989.9-2004
